User_ID,Timestamp,Action
User_755,2024-03-08 02:19:46.030598,Purchase
User_792,2024-03-08 04:50:46.030598,Browse
User_314,2024-03-08 01:51:46.030598,Login
User_74,2024-03-08 05:21:46.030598,Purchase
User_161,2024-03-07 18:50:46.030598,Browse
User_487,2024-03-08 08:42:46.030598,Browse
User_828,2024-03-08 02:15:46.030598,Add_to_Cart
User_617,2024-03-07 14:23:46.030598,Browse
User_167,2024-03-08 10:34:46.030598,Purchase
User_278,2024-03-07 15:47:46.030598,Login
User_896,2024-03-07 14:42:46.030598,Login
User_587,2024-03-07 20:42:46.030598,Login
User_83,2024-03-08 03:07:46.030598,Login
User_400,2024-03-07 23:33:46.031595,Login
User_260,2024-03-08 07:36:46.031595,Login
User_309,2024-03-08 12:17:46.031595,Purchase
User_791,2024-03-07 17:13:46.031595,Add_to_Cart
User_675,2024-03-08 08:28:46.031595,Add_to_Cart
User_300,2024-03-08 06:52:46.031595,Add_to_Cart
User_896,2024-03-07 14:41:46.031595,Add_to_Cart
User_444,2024-03-07 14:52:46.031595,Add_to_Cart
User_438,2024-03-08 02:03:46.031595,Purchase
User_955,2024-03-07 16:46:46.031595,Browse
User_53,2024-03-07 21:01:46.031595,Add_to_Cart
User_275,2024-03-08 11:09:46.031595,Login
User_181,2024-03-07 17:44:46.031595,Add_to_Cart
User_693,2024-03-07 16:12:46.031595,Browse
User_869,2024-03-08 08:22:46.031595,Purchase
User_212,2024-03-07 14:26:46.031595,Browse
User_593,2024-03-07 19:22:46.031595,Browse
User_407,2024-03-08 08:06:46.031595,Add_to_Cart
User_880,2024-03-07 15:09:46.031595,Purchase
User_201,2024-03-08 09:16:46.031595,Add_to_Cart
User_505,2024-03-07 21:40:46.031595,Login
User_10,2024-03-08 09:23:46.031595,Purchase
User_653,2024-03-08 03:39:46.031595,Login
User_686,2024-03-07 13:58:46.031595,Login
User_826,2024-03-08 08:55:46.031595,Browse
User_15,2024-03-08 13:14:46.031595,Login
User_970,2024-03-08 07:11:46.031595,Add_to_Cart
User_777,2024-03-08 01:40:46.031595,Purchase
User_566,2024-03-07 15:18:46.031595,Browse
User_952,2024-03-07 13:55:46.031595,Login
User_540,2024-03-08 01:23:46.031595,Browse
User_394,2024-03-08 05:22:46.031595,Purchase
User_219,2024-03-08 00:21:46.031595,Add_to_Cart
User_385,2024-03-08 09:51:46.031595,Purchase
User_45,2024-03-08 01:35:46.031595,Login
User_574,2024-03-08 10:56:46.031595,Login
User_748,2024-03-07 18:14:46.031595,Add_to_Cart
User_784,2024-03-08 10:46:46.031595,Login
User_438,2024-03-07 15:03:46.032595,Browse
User_597,2024-03-08 00:11:46.032595,Purchase
User_105,2024-03-08 08:44:46.032595,Purchase
User_816,2024-03-08 10:57:46.032595,Login
User_73,2024-03-08 10:05:46.032595,Purchase
User_826,2024-03-08 11:38:46.032595,Purchase
User_197,2024-03-08 10:07:46.032595,Login
User_922,2024-03-08 00:30:46.032595,Add_to_Cart
User_470,2024-03-08 00:59:46.032595,Add_to_Cart
User_119,2024-03-08 04:51:46.032595,Login
User_14,2024-03-08 06:17:46.032595,Login
User_570,2024-03-08 01:57:46.032595,Add_to_Cart
User_107,2024-03-08 09:06:46.032595,Add_to_Cart
User_739,2024-03-07 21:13:46.032595,Add_to_Cart
User_642,2024-03-07 19:28:46.032595,Browse
User_954,2024-03-08 05:06:46.032595,Browse
User_630,2024-03-07 22:33:46.032595,Add_to_Cart
User_803,2024-03-08 07:54:46.032595,Add_to_Cart
User_72,2024-03-07 19:55:46.032595,Browse
User_444,2024-03-08 02:11:46.032595,Purchase
User_973,2024-03-07 20:40:46.032595,Purchase
User_810,2024-03-08 13:16:46.032595,Add_to_Cart
User_446,2024-03-08 11:20:46.032595,Browse
User_774,2024-03-07 17:43:46.032595,Add_to_Cart
User_601,2024-03-08 10:38:46.032595,Browse
User_676,2024-03-08 10:23:46.032595,Browse
User_864,2024-03-07 23:16:46.032595,Browse
User_615,2024-03-07 19:00:46.032595,Purchase
User_209,2024-03-08 08:24:46.032595,Login
User_776,2024-03-07 16:09:46.032595,Browse
User_454,2024-03-07 23:44:46.032595,Login
User_152,2024-03-08 07:39:46.032595,Purchase
User_422,2024-03-08 12:51:46.032595,Add_to_Cart
User_794,2024-03-08 00:08:46.032595,Purchase
User_173,2024-03-07 19:37:46.032595,Login
User_692,2024-03-07 23:47:46.032595,Login
User_714,2024-03-08 00:55:46.032595,Login
User_174,2024-03-07 19:04:46.032595,Browse
User_728,2024-03-07 16:48:46.033596,Purchase
User_303,2024-03-08 10:46:46.033596,Purchase
User_74,2024-03-08 00:58:46.033596,Browse
User_217,2024-03-07 16:12:46.033596,Add_to_Cart
User_14,2024-03-07 21:36:46.033596,Login
User_618,2024-03-08 07:32:46.033596,Add_to_Cart
User_482,2024-03-08 13:09:46.033596,Browse
User_704,2024-03-08 08:36:46.033596,Purchase
User_318,2024-03-07 19:56:46.033596,Login
User_536,2024-03-07 15:19:46.033596,Purchase
User_823,2024-03-08 10:21:46.033596,Purchase
User_403,2024-03-07 20:04:46.033596,Login
User_644,2024-03-08 11:11:46.033596,Login
User_492,2024-03-07 21:09:46.033596,Browse
User_942,2024-03-07 19:39:46.033596,Add_to_Cart
User_768,2024-03-07 18:57:46.033596,Browse
User_460,2024-03-08 05:56:46.033596,Add_to_Cart
User_509,2024-03-08 04:13:46.033596,Browse
User_990,2024-03-08 06:25:46.033596,Login
User_594,2024-03-07 14:06:46.033596,Purchase
User_336,2024-03-08 04:43:46.033596,Login
User_476,2024-03-08 03:59:46.033596,Add_to_Cart
User_139,2024-03-08 06:01:46.033596,Add_to_Cart
User_36,2024-03-07 23:23:46.033596,Purchase
User_72,2024-03-07 17:41:46.033596,Purchase
User_4,2024-03-07 17:44:46.033596,Browse
User_162,2024-03-08 00:57:46.033596,Add_to_Cart
User_249,2024-03-07 20:14:46.033596,Login
User_608,2024-03-08 13:26:46.033596,Browse
User_901,2024-03-08 05:19:46.033596,Browse
User_880,2024-03-07 23:09:46.033596,Login
User_144,2024-03-07 16:38:46.033596,Purchase
User_869,2024-03-07 14:27:46.033596,Purchase
User_17,2024-03-08 02:24:46.034595,Purchase
User_820,2024-03-07 20:59:46.034595,Login
User_55,2024-03-07 21:18:46.034595,Add_to_Cart
User_94,2024-03-08 01:46:46.034595,Purchase
User_638,2024-03-07 23:30:46.034595,Login
User_754,2024-03-08 06:54:46.034595,Login
User_789,2024-03-07 15:43:46.034595,Browse
User_257,2024-03-07 22:24:46.034595,Login
User_967,2024-03-08 01:54:46.034595,Purchase
User_129,2024-03-07 22:05:46.034595,Add_to_Cart
User_181,2024-03-08 00:36:46.034595,Purchase
User_827,2024-03-07 17:03:46.034595,Purchase
User_191,2024-03-08 02:12:46.034595,Add_to_Cart
User_923,2024-03-07 14:44:46.034595,Browse
User_332,2024-03-07 17:53:46.034595,Add_to_Cart
User_853,2024-03-08 03:41:46.034595,Browse
User_94,2024-03-07 23:37:46.034595,Browse
User_810,2024-03-08 07:42:46.034595,Purchase
User_168,2024-03-07 22:35:46.034595,Add_to_Cart
User_130,2024-03-07 21:21:46.034595,Add_to_Cart
User_734,2024-03-07 20:59:46.034595,Add_to_Cart
User_707,2024-03-07 19:12:46.034595,Login
User_35,2024-03-08 06:04:46.034595,Add_to_Cart
User_605,2024-03-08 11:47:46.034595,Purchase
User_779,2024-03-07 18:34:46.034595,Add_to_Cart
User_523,2024-03-08 02:56:46.034595,Login
User_686,2024-03-08 04:16:46.034595,Purchase
User_496,2024-03-08 00:55:46.034595,Purchase
User_852,2024-03-08 02:41:46.034595,Login
User_483,2024-03-07 22:11:46.034595,Browse
User_510,2024-03-08 03:29:46.034595,Browse
User_182,2024-03-07 13:45:46.035596,Login
User_170,2024-03-07 23:23:46.035596,Add_to_Cart
User_208,2024-03-08 07:32:46.035596,Login
User_274,2024-03-07 22:44:46.035596,Purchase
User_501,2024-03-08 00:26:46.035596,Purchase
User_94,2024-03-07 22:01:46.035596,Purchase
User_605,2024-03-07 14:01:46.035596,Login
User_398,2024-03-07 23:57:46.035596,Add_to_Cart
User_721,2024-03-07 16:20:46.035596,Browse
User_28,2024-03-08 09:23:46.035596,Add_to_Cart
User_428,2024-03-07 19:16:46.035596,Browse
User_819,2024-03-07 15:39:46.035596,Browse
User_451,2024-03-08 11:09:46.035596,Add_to_Cart
User_938,2024-03-08 00:46:46.035596,Login
User_737,2024-03-08 13:18:46.035596,Browse
User_186,2024-03-08 07:23:46.035596,Login
User_464,2024-03-08 09:41:46.035596,Login
User_833,2024-03-07 18:55:46.035596,Purchase
User_86,2024-03-08 09:31:46.035596,Purchase
User_601,2024-03-07 18:17:46.035596,Browse
User_89,2024-03-07 18:42:46.035596,Add_to_Cart
User_486,2024-03-07 17:37:46.035596,Browse
User_137,2024-03-08 06:45:46.035596,Browse
User_726,2024-03-08 03:17:46.035596,Purchase
User_887,2024-03-08 04:48:46.035596,Add_to_Cart
User_603,2024-03-07 15:51:46.035596,Login
User_816,2024-03-07 22:26:46.035596,Login
User_808,2024-03-08 10:20:46.035596,Add_to_Cart
User_438,2024-03-08 00:51:46.035596,Login
User_670,2024-03-08 05:20:46.035596,Add_to_Cart
User_321,2024-03-08 10:54:46.035596,Login
User_35,2024-03-07 18:29:46.035596,Add_to_Cart
User_895,2024-03-07 17:14:46.035596,Browse
User_547,2024-03-08 10:02:46.035596,Browse
User_544,2024-03-08 09:24:46.035596,Purchase
User_80,2024-03-07 16:50:46.035596,Browse
User_193,2024-03-08 11:19:46.035596,Add_to_Cart
User_117,2024-03-08 02:16:46.035596,Purchase
User_650,2024-03-08 02:44:46.036596,Purchase
User_104,2024-03-08 07:00:46.036596,Browse
User_810,2024-03-07 15:21:46.036596,Browse
User_495,2024-03-07 13:37:46.036596,Browse
User_912,2024-03-08 10:39:46.036596,Add_to_Cart
User_946,2024-03-07 16:07:46.036596,Login
User_652,2024-03-08 04:44:46.036596,Browse
User_325,2024-03-08 11:34:46.036596,Purchase
User_143,2024-03-08 04:06:46.036596,Browse
User_722,2024-03-08 11:31:46.036596,Browse
User_594,2024-03-07 22:12:46.036596,Login
User_737,2024-03-07 23:07:46.036596,Login
User_510,2024-03-08 00:18:46.036596,Login
User_634,2024-03-08 09:43:46.036596,Purchase
User_286,2024-03-08 03:03:46.036596,Browse
User_35,2024-03-07 22:28:46.036596,Purchase
User_659,2024-03-08 00:47:46.036596,Login
User_915,2024-03-07 15:38:46.036596,Login
User_515,2024-03-07 16:27:46.036596,Add_to_Cart
User_85,2024-03-07 18:31:46.036596,Add_to_Cart
User_996,2024-03-08 03:49:46.036596,Add_to_Cart
User_209,2024-03-07 23:28:46.036596,Add_to_Cart
User_875,2024-03-07 22:56:46.036596,Add_to_Cart
User_214,2024-03-08 03:44:46.036596,Add_to_Cart
User_946,2024-03-07 19:04:46.036596,Add_to_Cart
User_110,2024-03-07 20:23:46.036596,Login
User_373,2024-03-08 02:14:46.036596,Browse
User_22,2024-03-08 01:50:46.036596,Purchase
User_416,2024-03-08 06:21:46.036596,Purchase
User_424,2024-03-07 22:25:46.036596,Purchase
User_725,2024-03-08 07:57:46.036596,Add_to_Cart
User_752,2024-03-08 03:55:46.036596,Browse
User_463,2024-03-08 08:11:46.036596,Login
User_15,2024-03-07 23:18:46.036596,Browse
User_863,2024-03-07 18:08:46.036596,Add_to_Cart
User_994,2024-03-08 03:41:46.036596,Browse
User_180,2024-03-07 23:16:46.036596,Add_to_Cart
User_994,2024-03-07 23:39:46.036596,Add_to_Cart
User_344,2024-03-08 09:01:46.037596,Login
User_817,2024-03-07 17:12:46.037596,Add_to_Cart
User_619,2024-03-07 21:04:46.037596,Browse
User_374,2024-03-07 15:26:46.037596,Add_to_Cart
User_358,2024-03-08 09:50:46.037596,Purchase
User_2,2024-03-08 02:02:46.037596,Browse
User_387,2024-03-08 11:25:46.037596,Login
User_581,2024-03-08 11:32:46.037596,Add_to_Cart
User_880,2024-03-08 05:28:46.037596,Login
User_760,2024-03-08 04:03:46.037596,Browse
User_488,2024-03-08 03:29:46.037596,Purchase
User_633,2024-03-08 02:24:46.037596,Add_to_Cart
User_278,2024-03-07 20:03:46.037596,Browse
User_449,2024-03-08 11:03:46.037596,Login
User_387,2024-03-07 16:11:46.037596,Add_to_Cart
User_225,2024-03-08 11:30:46.037596,Purchase
User_653,2024-03-08 03:11:46.037596,Add_to_Cart
User_292,2024-03-07 17:11:46.037596,Login
User_7,2024-03-08 09:07:46.037596,Add_to_Cart
User_437,2024-03-07 14:25:46.037596,Purchase
User_254,2024-03-07 22:06:46.037596,Browse
User_459,2024-03-08 08:59:46.037596,Purchase
User_621,2024-03-08 01:20:46.037596,Login
User_585,2024-03-07 21:13:46.037596,Purchase
User_601,2024-03-07 21:06:46.037596,Browse
User_273,2024-03-08 00:22:46.037596,Purchase
User_892,2024-03-08 10:22:46.037596,Add_to_Cart
User_766,2024-03-08 05:20:46.037596,Browse
User_112,2024-03-08 10:57:46.037596,Purchase
User_433,2024-03-07 22:28:46.037596,Add_to_Cart
User_297,2024-03-07 21:36:46.037596,Login
User_966,2024-03-07 16:52:46.037596,Login
User_147,2024-03-07 14:41:46.037596,Add_to_Cart
User_772,2024-03-08 01:10:46.037596,Purchase
User_944,2024-03-07 23:52:46.037596,Add_to_Cart
User_938,2024-03-08 13:24:46.037596,Login
User_628,2024-03-08 12:18:46.037596,Browse
User_322,2024-03-08 08:30:46.037596,Browse
User_910,2024-03-08 04:48:46.054600,Purchase
User_798,2024-03-08 08:25:46.054600,Login
User_168,2024-03-07 21:17:46.054600,Browse
User_135,2024-03-07 15:46:46.054600,Login
User_790,2024-03-08 11:59:46.054600,Browse
User_727,2024-03-07 13:44:46.054600,Login
User_304,2024-03-08 12:55:46.054600,Add_to_Cart
User_919,2024-03-07 21:34:46.054600,Add_to_Cart
User_644,2024-03-08 02:37:46.054600,Login
User_570,2024-03-07 19:43:46.054600,Browse
User_241,2024-03-07 19:21:46.054600,Login
User_688,2024-03-07 13:50:46.054600,Add_to_Cart
User_158,2024-03-08 04:45:46.054600,Add_to_Cart
User_402,2024-03-08 11:02:46.054600,Add_to_Cart
User_866,2024-03-07 17:48:46.054600,Login
User_670,2024-03-07 16:10:46.054600,Add_to_Cart
User_755,2024-03-08 11:17:46.054600,Browse
User_265,2024-03-08 03:19:46.054600,Add_to_Cart
User_422,2024-03-08 07:01:46.054600,Purchase
User_411,2024-03-08 11:22:46.054600,Login
User_382,2024-03-08 05:13:46.054600,Add_to_Cart
User_997,2024-03-07 21:49:46.054600,Login
User_107,2024-03-08 00:50:46.055600,Add_to_Cart
User_35,2024-03-08 07:35:46.055600,Add_to_Cart
User_48,2024-03-08 08:08:46.055600,Purchase
User_407,2024-03-08 08:26:46.055600,Browse
User_843,2024-03-08 09:02:46.055600,Add_to_Cart
User_590,2024-03-07 21:21:46.055600,Add_to_Cart
User_925,2024-03-08 08:04:46.055600,Add_to_Cart
User_240,2024-03-08 05:52:46.055600,Purchase
User_91,2024-03-08 09:29:46.055600,Login
User_39,2024-03-08 04:44:46.055600,Purchase
User_842,2024-03-07 15:30:46.055600,Purchase
User_363,2024-03-08 01:46:46.055600,Browse
User_500,2024-03-08 07:57:46.055600,Add_to_Cart
User_868,2024-03-08 07:02:46.055600,Login
User_218,2024-03-08 08:14:46.055600,Browse
User_286,2024-03-08 09:54:46.055600,Purchase
User_177,2024-03-08 05:58:46.055600,Login
User_896,2024-03-07 16:01:46.055600,Browse
User_744,2024-03-08 06:48:46.055600,Login
User_959,2024-03-07 22:40:46.055600,Login
User_914,2024-03-07 14:16:46.055600,Add_to_Cart
User_84,2024-03-07 21:00:46.055600,Add_to_Cart
User_49,2024-03-08 00:43:46.055600,Add_to_Cart
User_188,2024-03-07 17:16:46.055600,Purchase
User_470,2024-03-08 04:44:46.055600,Purchase
User_383,2024-03-08 09:36:46.055600,Browse
User_328,2024-03-08 01:34:46.055600,Browse
User_252,2024-03-07 23:45:46.056601,Add_to_Cart
User_939,2024-03-07 20:00:46.056601,Browse
User_588,2024-03-07 23:03:46.056601,Login
User_883,2024-03-07 20:57:46.056601,Browse
User_194,2024-03-07 16:39:46.056601,Purchase
User_671,2024-03-08 02:08:46.056601,Add_to_Cart
User_980,2024-03-08 00:24:46.056601,Purchase
User_694,2024-03-08 11:46:46.056601,Browse
User_111,2024-03-08 06:17:46.056601,Purchase
User_540,2024-03-08 05:15:46.056601,Add_to_Cart
User_970,2024-03-08 10:05:46.056601,Browse
User_588,2024-03-08 07:31:46.056601,Browse
User_304,2024-03-08 01:06:46.057601,Purchase
User_468,2024-03-08 01:04:46.057601,Browse
User_770,2024-03-08 09:33:46.057601,Browse
User_93,2024-03-07 21:37:46.057601,Add_to_Cart
User_736,2024-03-08 11:10:46.057601,Add_to_Cart
User_772,2024-03-07 19:10:46.057601,Login
User_118,2024-03-08 04:37:46.057601,Login
User_35,2024-03-08 00:27:46.057601,Add_to_Cart
User_174,2024-03-07 18:21:46.057601,Login
User_550,2024-03-08 01:55:46.057601,Browse
User_362,2024-03-07 19:27:46.057601,Login
User_600,2024-03-07 16:38:46.057601,Login
User_410,2024-03-08 03:37:46.057601,Add_to_Cart
User_736,2024-03-08 09:02:46.057601,Browse
User_726,2024-03-08 06:41:46.057601,Purchase
User_252,2024-03-07 16:38:46.057601,Browse
User_503,2024-03-08 04:02:46.057601,Purchase
User_216,2024-03-07 22:45:46.057601,Login
User_239,2024-03-08 03:50:46.057601,Add_to_Cart
User_684,2024-03-08 03:09:46.057601,Browse
User_579,2024-03-07 17:59:46.057601,Add_to_Cart
User_918,2024-03-08 03:03:46.057601,Add_to_Cart
User_731,2024-03-07 20:27:46.057601,Browse
User_684,2024-03-07 20:55:46.057601,Add_to_Cart
User_983,2024-03-07 23:03:46.057601,Add_to_Cart
User_886,2024-03-07 23:09:46.058602,Browse
User_342,2024-03-08 09:59:46.058602,Login
User_710,2024-03-07 14:25:46.058602,Browse
User_726,2024-03-07 17:06:46.058602,Login
User_35,2024-03-07 21:57:46.058602,Login
User_34,2024-03-07 15:45:46.058602,Add_to_Cart
User_538,2024-03-08 12:58:46.058602,Browse
User_198,2024-03-07 23:35:46.058602,Add_to_Cart
User_667,2024-03-08 08:12:46.058602,Browse
User_780,2024-03-08 04:14:46.058602,Browse
User_777,2024-03-08 02:58:46.058602,Purchase
User_720,2024-03-08 08:31:46.058602,Browse
User_104,2024-03-08 00:47:46.058602,Purchase
User_876,2024-03-07 19:06:46.058602,Add_to_Cart
User_107,2024-03-08 07:20:46.058602,Login
User_972,2024-03-07 21:58:46.058602,Purchase
User_367,2024-03-07 19:38:46.058602,Add_to_Cart
User_238,2024-03-07 18:35:46.058602,Browse
User_844,2024-03-07 20:17:46.058602,Purchase
User_778,2024-03-08 11:54:46.058602,Add_to_Cart
User_184,2024-03-08 00:54:46.058602,Login
User_868,2024-03-08 03:31:46.058602,Browse
User_261,2024-03-07 20:15:46.058602,Add_to_Cart
User_83,2024-03-07 17:31:46.058602,Add_to_Cart
User_704,2024-03-08 04:05:46.058602,Purchase
User_78,2024-03-07 14:19:46.058602,Browse
User_464,2024-03-08 10:20:46.059602,Purchase
User_918,2024-03-08 05:44:46.059602,Login
User_6,2024-03-08 05:56:46.059602,Purchase
User_0,2024-03-08 06:57:46.059602,Login
User_463,2024-03-08 04:53:46.059602,Login
User_884,2024-03-07 21:41:46.059602,Login
User_265,2024-03-08 10:42:46.059602,Add_to_Cart
User_42,2024-03-08 10:16:46.059602,Add_to_Cart
User_59,2024-03-07 17:27:46.059602,Login
User_243,2024-03-07 15:51:46.059602,Add_to_Cart
User_169,2024-03-08 06:28:46.059602,Add_to_Cart
User_902,2024-03-08 09:42:46.059602,Add_to_Cart
User_889,2024-03-07 15:35:46.059602,Add_to_Cart
User_181,2024-03-08 02:21:46.059602,Browse
User_162,2024-03-08 10:15:46.059602,Login
User_728,2024-03-07 21:24:46.059602,Add_to_Cart
User_289,2024-03-07 22:34:46.059602,Browse
User_267,2024-03-08 08:15:46.059602,Browse
User_602,2024-03-08 01:57:46.059602,Browse
User_932,2024-03-08 01:05:46.059602,Login
User_33,2024-03-08 06:32:46.059602,Login
User_921,2024-03-08 06:57:46.059602,Purchase
User_848,2024-03-07 19:18:46.059602,Browse
User_701,2024-03-08 01:51:46.059602,Login
User_485,2024-03-08 10:17:46.059602,Add_to_Cart
