User_ID,Timestamp,Product,Amount
User_670,2023-10-21 13:30:45.367446,Product_70,927
User_635,2023-07-25 13:30:45.367446,Product_19,498
User_23,2023-05-10 13:30:45.367446,Product_61,407
User_344,2023-04-09 13:30:45.367446,Product_56,766
User_774,2023-03-20 13:30:45.367446,Product_48,132
User_298,2023-06-26 13:30:45.367446,Product_17,102
User_182,2023-05-26 13:30:45.367446,Product_3,780
User_703,2023-12-21 13:30:45.367446,Product_96,750
User_83,2024-02-08 13:30:45.367446,Product_79,489
User_934,2024-01-18 13:30:45.367446,Product_78,908
User_886,2023-08-12 13:30:45.367446,Product_75,920
User_395,2023-05-03 13:30:45.367446,Product_90,118
User_276,2023-12-31 13:30:45.367446,Product_55,553
User_521,2023-04-30 13:30:45.367446,Product_52,724
User_401,2023-06-07 13:30:45.367446,Product_74,35
User_797,2023-05-17 13:30:45.367446,Product_58,116
User_265,2023-10-04 13:30:45.367446,Product_22,435
User_511,2023-11-08 13:30:45.367446,Product_53,891
User_228,2023-05-16 13:30:45.367446,Product_50,642
User_125,2023-12-24 13:30:45.367446,Product_84,107
User_190,2023-10-27 13:30:45.367446,Product_87,874
User_739,2024-01-31 13:30:45.367446,Product_89,933
User_798,2023-11-10 13:30:45.367446,Product_69,193
User_193,2023-08-28 13:30:45.367446,Product_42,547
User_66,2023-07-04 13:30:45.367446,Product_62,357
User_618,2023-09-27 13:30:45.367446,Product_96,353
User_245,2023-09-14 13:30:45.367446,Product_51,210
User_37,2024-02-29 13:30:45.367446,Product_39,342
User_477,2023-07-13 13:30:45.367446,Product_65,562
User_679,2023-03-29 13:30:45.368446,Product_94,919
User_177,2023-06-30 13:30:45.368446,Product_87,967
User_826,2023-07-23 13:30:45.368446,Product_63,545
User_495,2023-09-01 13:30:45.368446,Product_84,571
User_468,2023-11-15 13:30:45.368446,Product_28,230
User_414,2023-06-23 13:30:45.368446,Product_75,424
User_62,2024-02-20 13:30:45.368446,Product_42,954
User_110,2024-01-18 13:30:45.368446,Product_93,187
User_957,2023-10-04 13:30:45.368446,Product_45,784
User_826,2023-10-11 13:30:45.368446,Product_20,356
User_558,2023-11-01 13:30:45.368446,Product_62,574
User_412,2023-04-06 13:30:45.368446,Product_13,428
User_518,2023-11-25 13:30:45.368446,Product_75,200
User_102,2023-11-05 13:30:45.368446,Product_98,359
User_767,2023-11-15 13:30:45.368446,Product_22,361
User_169,2023-03-25 13:30:45.368446,Product_91,417
User_41,2023-12-07 13:30:45.368446,Product_38,592
User_335,2024-01-29 13:30:45.368446,Product_38,800
User_706,2023-07-09 13:30:45.368446,Product_17,991
User_233,2024-02-02 13:30:45.368446,Product_45,720
User_299,2023-08-05 13:30:45.368446,Product_43,52
User_859,2023-12-20 13:30:45.368446,Product_4,419
User_209,2023-06-17 13:30:45.368446,Product_55,31
User_318,2024-02-14 13:30:45.368446,Product_91,842
User_813,2024-02-11 13:30:45.368446,Product_85,249
User_124,2023-08-29 13:30:45.368446,Product_52,506
User_594,2023-10-24 13:30:45.368446,Product_35,58
User_775,2023-10-27 13:30:45.368446,Product_94,181
User_624,2023-12-10 13:30:45.368446,Product_14,967
User_346,2023-11-07 13:30:45.368446,Product_13,479
User_87,2024-01-26 13:30:45.368446,Product_16,374
User_377,2023-04-30 13:30:45.368446,Product_40,325
User_349,2023-05-20 13:30:45.368446,Product_87,87
User_934,2024-02-29 13:30:45.368446,Product_77,10
User_459,2023-12-21 13:30:45.368446,Product_20,730
User_941,2023-10-12 13:30:45.368446,Product_50,874
User_425,2023-12-23 13:30:45.368446,Product_31,46
User_851,2023-09-16 13:30:45.368446,Product_55,180
User_177,2023-09-07 13:30:45.368446,Product_85,143
User_940,2023-06-19 13:30:45.368446,Product_99,281
User_671,2023-08-20 13:30:45.368446,Product_88,496
User_679,2023-09-08 13:30:45.368446,Product_60,625
User_206,2023-07-19 13:30:45.368446,Product_85,368
User_466,2023-03-19 13:30:45.368446,Product_62,260
User_859,2024-02-03 13:30:45.368446,Product_68,231
User_575,2023-11-16 13:30:45.368446,Product_48,530
User_758,2023-06-10 13:30:45.368446,Product_95,130
User_2,2024-02-28 13:30:45.368446,Product_80,878
User_300,2023-04-20 13:30:45.368446,Product_83,529
User_502,2023-05-23 13:30:45.368446,Product_98,856
User_458,2023-04-14 13:30:45.368446,Product_18,23
User_88,2023-04-30 13:30:45.368446,Product_70,52
User_270,2023-07-03 13:30:45.368446,Product_66,996
User_152,2023-07-17 13:30:45.368446,Product_73,632
User_578,2023-08-14 13:30:45.368446,Product_58,975
User_746,2024-03-03 13:30:45.368446,Product_39,691
User_851,2023-05-03 13:30:45.368446,Product_22,857
User_562,2023-06-20 13:30:45.368446,Product_71,838
User_510,2023-07-07 13:30:45.368446,Product_4,734
User_720,2023-11-28 13:30:45.368446,Product_56,734
User_200,2023-11-22 13:30:45.368446,Product_11,157
User_484,2023-12-12 13:30:45.368446,Product_54,840
User_647,2023-08-25 13:30:45.368446,Product_7,252
User_978,2023-08-09 13:30:45.368446,Product_32,200
User_173,2023-12-19 13:30:45.368446,Product_82,266
User_459,2023-12-01 13:30:45.368446,Product_72,37
User_872,2024-01-11 13:30:45.368446,Product_88,111
User_543,2023-09-10 13:30:45.368446,Product_92,759
User_614,2023-08-29 13:30:45.368446,Product_96,728
User_56,2023-07-12 13:30:45.368446,Product_14,692
User_934,2023-04-20 13:30:45.368446,Product_14,73
User_846,2023-05-24 13:30:45.368446,Product_74,847
User_131,2023-08-03 13:30:45.368446,Product_81,799
User_14,2024-02-12 13:30:45.368446,Product_60,204
User_953,2024-02-12 13:30:45.368446,Product_26,55
User_540,2023-04-16 13:30:45.368446,Product_19,927
User_694,2023-08-10 13:30:45.369446,Product_24,639
User_380,2023-05-31 13:30:45.369446,Product_84,978
User_123,2024-02-25 13:30:45.369446,Product_21,16
User_626,2023-04-24 13:30:45.369446,Product_63,163
User_520,2024-02-08 13:30:45.369446,Product_74,647
User_384,2024-02-26 13:30:45.369446,Product_10,555
User_158,2023-10-22 13:30:45.369446,Product_20,265
User_237,2024-02-20 13:30:45.369446,Product_10,158
User_72,2024-01-31 13:30:45.369446,Product_68,515
User_463,2023-06-28 13:30:45.369446,Product_16,558
User_560,2023-07-27 13:30:45.369446,Product_35,337
User_705,2023-12-03 13:30:45.369446,Product_87,976
User_45,2023-12-22 13:30:45.369446,Product_61,457
User_116,2023-11-04 13:30:45.369446,Product_93,43
User_715,2024-01-19 13:30:45.369446,Product_19,275
User_641,2023-05-01 13:30:45.369446,Product_87,173
User_623,2023-11-30 13:30:45.369446,Product_72,397
User_837,2023-12-20 13:30:45.369446,Product_19,671
User_343,2023-07-29 13:30:45.369446,Product_20,159
User_573,2024-01-21 13:30:45.369446,Product_56,602
User_27,2023-12-15 13:30:45.369446,Product_26,611
User_112,2024-01-14 13:30:45.369446,Product_62,528
User_721,2023-06-27 13:30:45.369446,Product_76,846
User_784,2023-05-06 13:30:45.369446,Product_77,557
User_712,2023-12-25 13:30:45.369446,Product_67,456
User_810,2024-01-21 13:30:45.369446,Product_13,96
User_744,2024-03-01 13:30:45.369446,Product_11,603
User_590,2024-03-07 13:30:45.369446,Product_45,618
User_649,2023-09-02 13:30:45.369446,Product_16,57
User_753,2024-02-01 13:30:45.369446,Product_47,628
User_746,2023-07-16 13:30:45.369446,Product_70,167
User_738,2023-08-30 13:30:45.369446,Product_6,637
User_654,2023-08-01 13:30:45.369446,Product_14,581
User_428,2023-05-30 13:30:45.369446,Product_31,582
User_138,2023-07-25 13:30:45.369446,Product_37,900
User_73,2023-10-10 13:30:45.369446,Product_94,657
User_18,2024-03-03 13:30:45.369446,Product_86,900
User_367,2023-05-19 13:30:45.369446,Product_81,552
User_746,2024-03-07 13:30:45.369446,Product_45,983
User_57,2023-09-15 13:30:45.369446,Product_45,595
User_263,2023-10-17 13:30:45.369446,Product_19,816
User_402,2023-06-19 13:30:45.369446,Product_33,634
User_150,2023-10-14 13:30:45.369446,Product_98,147
User_990,2023-08-26 13:30:45.369446,Product_23,204
User_663,2023-11-10 13:30:45.369446,Product_92,625
User_710,2023-12-26 13:30:45.369446,Product_74,338
User_586,2024-02-29 13:30:45.369446,Product_39,680
User_734,2023-08-18 13:30:45.369446,Product_44,482
User_234,2024-02-14 13:30:45.369446,Product_24,556
User_402,2023-06-15 13:30:45.369446,Product_1,621
User_834,2024-02-03 13:30:45.369446,Product_85,445
User_873,2024-02-27 13:30:45.369446,Product_23,709
User_663,2023-06-12 13:30:45.369446,Product_93,989
User_718,2023-06-15 13:30:45.369446,Product_70,386
User_257,2023-05-20 13:30:45.369446,Product_45,204
User_460,2023-10-23 13:30:45.369446,Product_31,786
User_731,2023-07-30 13:30:45.369446,Product_10,437
User_811,2023-10-07 13:30:45.369446,Product_50,482
User_600,2024-01-14 13:30:45.369446,Product_97,352
User_442,2023-07-03 13:30:45.369446,Product_75,938
User_658,2023-04-17 13:30:45.369446,Product_87,610
User_267,2023-03-26 13:30:45.369446,Product_53,106
User_306,2024-03-03 13:30:45.369446,Product_49,249
User_395,2024-03-02 13:30:45.369446,Product_19,512
User_97,2023-06-12 13:30:45.369446,Product_90,549
User_937,2023-08-27 13:30:45.369446,Product_48,485
User_519,2024-02-04 13:30:45.369446,Product_18,137
User_286,2023-04-03 13:30:45.369446,Product_31,254
User_270,2024-03-07 13:30:45.369446,Product_61,183
User_807,2023-10-24 13:30:45.369446,Product_37,982
User_191,2023-12-18 13:30:45.369446,Product_32,501
User_815,2024-01-02 13:30:45.369446,Product_12,708
User_540,2023-06-09 13:30:45.369446,Product_98,670
User_459,2023-05-22 13:30:45.369446,Product_17,174
User_789,2023-03-16 13:30:45.369446,Product_22,122
User_216,2023-12-26 13:30:45.369446,Product_94,716
User_872,2023-12-05 13:30:45.369446,Product_67,621
User_398,2023-03-12 13:30:45.369446,Product_57,872
User_720,2024-01-24 13:30:45.369446,Product_56,231
User_114,2023-12-04 13:30:45.369446,Product_55,844
User_357,2023-10-17 13:30:45.369446,Product_79,398
User_219,2024-03-03 13:30:45.369446,Product_66,462
User_143,2023-12-22 13:30:45.369446,Product_41,654
User_562,2023-11-18 13:30:45.369446,Product_51,721
User_676,2023-10-22 13:30:45.369446,Product_89,519
User_335,2023-04-23 13:30:45.369446,Product_66,457
User_982,2024-02-07 13:30:45.369446,Product_41,621
User_477,2023-08-28 13:30:45.369446,Product_76,28
User_816,2023-03-22 13:30:45.369446,Product_20,134
User_837,2023-08-10 13:30:45.369446,Product_30,184
User_28,2023-05-12 13:30:45.369446,Product_16,837
User_115,2024-02-08 13:30:45.369446,Product_11,882
User_781,2024-02-28 13:30:45.369446,Product_69,921
User_102,2023-09-30 13:30:45.369446,Product_31,961
User_608,2023-09-28 13:30:45.369446,Product_42,949
User_277,2023-07-12 13:30:45.370447,Product_8,859
User_487,2023-06-07 13:30:45.370447,Product_15,330
User_615,2023-07-02 13:30:45.370447,Product_4,750
User_377,2023-09-10 13:30:45.370447,Product_36,616
User_326,2023-11-09 13:30:45.370447,Product_74,869
User_729,2023-11-17 13:30:45.370447,Product_50,163
User_58,2023-12-25 13:30:45.370447,Product_40,374
User_346,2023-05-11 13:30:45.370447,Product_10,128
User_948,2023-04-03 13:30:45.370447,Product_38,198
User_420,2023-10-09 13:30:45.370447,Product_29,715
User_208,2023-12-23 13:30:45.370447,Product_96,208
User_833,2023-04-07 13:30:45.370447,Product_72,948
User_353,2024-02-14 13:30:45.370447,Product_52,980
User_914,2023-03-11 13:30:45.370447,Product_44,521
User_436,2023-03-13 13:30:45.370447,Product_89,263
User_340,2023-05-15 13:30:45.370447,Product_76,314
User_270,2023-08-19 13:30:45.370447,Product_83,946
User_161,2023-10-11 13:30:45.370447,Product_45,938
User_194,2023-11-01 13:30:45.370447,Product_9,741
User_863,2023-05-27 13:30:45.370447,Product_71,995
User_262,2023-04-21 13:30:45.370447,Product_69,237
User_772,2023-03-28 13:30:45.370447,Product_83,925
User_538,2023-07-07 13:30:45.370447,Product_22,97
User_214,2023-04-12 13:30:45.370447,Product_40,854
User_582,2023-04-22 13:30:45.370447,Product_39,123
User_593,2023-12-28 13:30:45.370447,Product_8,538
User_797,2024-01-21 13:30:45.370447,Product_10,53
User_816,2023-06-07 13:30:45.370447,Product_84,503
User_25,2023-04-30 13:30:45.370447,Product_22,385
User_331,2023-08-21 13:30:45.370447,Product_12,209
User_353,2023-10-19 13:30:45.370447,Product_5,912
User_584,2023-06-13 13:30:45.370447,Product_21,993
User_83,2023-05-14 13:30:45.370447,Product_20,17
User_973,2023-12-03 13:30:45.370447,Product_83,713
User_233,2023-10-15 13:30:45.370447,Product_50,790
User_531,2024-02-24 13:30:45.370447,Product_26,219
User_129,2023-09-20 13:30:45.370447,Product_88,824
User_830,2023-04-27 13:30:45.370447,Product_63,986
User_14,2023-11-20 13:30:45.370447,Product_45,223
User_137,2023-09-21 13:30:45.370447,Product_21,196
User_875,2023-06-08 13:30:45.370447,Product_85,218
User_290,2023-04-02 13:30:45.370447,Product_49,719
User_838,2023-08-07 13:30:45.370447,Product_64,688
User_176,2024-01-03 13:30:45.370447,Product_43,152
User_774,2024-02-10 13:30:45.370447,Product_21,418
User_619,2023-06-18 13:30:45.370447,Product_49,861
User_581,2023-06-23 13:30:45.370447,Product_88,883
User_540,2023-05-04 13:30:45.370447,Product_7,685
User_959,2024-02-01 13:30:45.370447,Product_97,941
User_981,2023-03-28 13:30:45.370447,Product_78,763
User_28,2023-05-03 13:30:45.370447,Product_61,596
User_406,2023-08-18 13:30:45.370447,Product_28,958
User_236,2023-11-09 13:30:45.370447,Product_23,894
User_706,2023-12-31 13:30:45.370447,Product_97,20
User_777,2023-10-26 13:30:45.370447,Product_7,227
User_878,2023-10-17 13:30:45.370447,Product_2,997
User_822,2024-01-01 13:30:45.370447,Product_47,556
User_565,2023-06-17 13:30:45.370447,Product_35,549
User_601,2023-07-17 13:30:45.370447,Product_2,273
User_916,2023-05-08 13:30:45.370447,Product_37,703
User_545,2023-06-10 13:30:45.370447,Product_92,178
User_239,2023-03-11 13:30:45.370447,Product_28,75
User_924,2023-07-17 13:30:45.370447,Product_34,225
User_344,2023-03-31 13:30:45.370447,Product_69,675
User_450,2023-05-02 13:30:45.370447,Product_64,789
User_481,2023-11-18 13:30:45.370447,Product_9,426
User_356,2024-02-11 13:30:45.370447,Product_67,153
User_784,2024-02-18 13:30:45.370447,Product_11,482
User_350,2023-04-02 13:30:45.370447,Product_29,964
User_317,2023-07-29 13:30:45.370447,Product_61,951
User_916,2023-11-28 13:30:45.370447,Product_49,12
User_458,2023-05-07 13:30:45.370447,Product_43,35
User_434,2024-01-18 13:30:45.370447,Product_61,808
User_777,2023-09-11 13:30:45.370447,Product_90,515
User_832,2024-01-10 13:30:45.371447,Product_60,682
User_553,2023-04-19 13:30:45.371447,Product_46,296
User_814,2023-03-18 13:30:45.371447,Product_37,129
User_304,2023-12-06 13:30:45.371447,Product_23,834
User_748,2023-04-17 13:30:45.371447,Product_5,716
User_463,2023-10-17 13:30:45.371447,Product_89,599
User_372,2023-11-20 13:30:45.371447,Product_83,832
User_322,2024-02-26 13:30:45.371447,Product_87,385
User_127,2023-05-29 13:30:45.371447,Product_8,263
User_795,2023-03-28 13:30:45.371447,Product_11,951
User_618,2023-09-18 13:30:45.371447,Product_8,258
User_117,2023-09-05 13:30:45.371447,Product_71,456
User_109,2023-09-30 13:30:45.371447,Product_4,248
User_94,2023-03-27 13:30:45.371447,Product_56,209
User_910,2023-05-06 13:30:45.371447,Product_59,52
User_502,2023-10-02 13:30:45.371447,Product_48,539
User_111,2023-09-26 13:30:45.371447,Product_3,371
User_260,2023-06-29 13:30:45.371447,Product_21,615
User_782,2023-04-05 13:30:45.371447,Product_53,90
User_898,2023-05-24 13:30:45.371447,Product_39,893
User_718,2023-11-02 13:30:45.371447,Product_76,713
User_485,2023-06-27 13:30:45.371447,Product_10,51
User_491,2024-02-12 13:30:45.371447,Product_68,735
User_411,2023-11-13 13:30:45.371447,Product_68,820
User_588,2023-10-02 13:30:45.371447,Product_67,619
User_82,2024-02-27 13:30:45.371447,Product_26,842
User_91,2023-04-18 13:30:45.371447,Product_93,98
User_14,2023-12-24 13:30:45.371447,Product_55,220
User_274,2023-12-22 13:30:45.371447,Product_27,168
User_254,2023-04-12 13:30:45.371447,Product_99,983
User_338,2023-11-01 13:30:45.371447,Product_81,652
User_787,2023-05-11 13:30:45.371447,Product_73,751
User_517,2023-10-15 13:30:45.371447,Product_30,862
User_660,2023-09-18 13:30:45.371447,Product_17,130
User_256,2023-08-01 13:30:45.371447,Product_29,967
User_358,2023-09-26 13:30:45.371447,Product_44,503
User_860,2023-12-25 13:30:45.371447,Product_44,579
User_174,2023-06-29 13:30:45.371447,Product_41,122
User_89,2023-06-20 13:30:45.371447,Product_15,952
User_374,2023-12-30 13:30:45.371447,Product_55,587
User_871,2023-12-16 13:30:45.371447,Product_56,67
User_336,2023-08-09 13:30:45.371447,Product_14,102
User_363,2023-05-24 13:30:45.371447,Product_50,372
User_201,2023-11-01 13:30:45.371447,Product_1,272
User_730,2023-09-07 13:30:45.371447,Product_98,307
User_543,2023-07-16 13:30:45.371447,Product_74,633
User_143,2023-04-12 13:30:45.371447,Product_88,389
User_142,2023-05-09 13:30:45.371447,Product_47,784
User_202,2023-05-28 13:30:45.371447,Product_32,200
User_532,2023-12-07 13:30:45.371447,Product_58,915
User_470,2024-02-01 13:30:45.371447,Product_52,72
User_641,2024-01-11 13:30:45.371447,Product_21,10
User_426,2024-01-11 13:30:45.371447,Product_80,539
User_941,2023-12-22 13:30:45.371447,Product_55,753
User_374,2023-06-25 13:30:45.371447,Product_82,855
User_421,2023-11-25 13:30:45.371447,Product_48,968
User_964,2023-06-28 13:30:45.371447,Product_35,205
User_815,2023-12-30 13:30:45.371447,Product_18,548
User_350,2023-05-07 13:30:45.371447,Product_64,980
User_228,2023-04-27 13:30:45.372446,Product_61,661
User_512,2023-12-01 13:30:45.372446,Product_89,398
User_495,2023-11-26 13:30:45.372446,Product_33,100
User_408,2023-05-07 13:30:45.372446,Product_76,388
User_69,2023-11-23 13:30:45.372446,Product_29,680
User_517,2023-08-07 13:30:45.372446,Product_57,262
User_842,2023-11-02 13:30:45.372446,Product_67,367
User_329,2023-12-01 13:30:45.372446,Product_43,144
User_507,2023-10-18 13:30:45.372446,Product_1,857
User_19,2023-12-02 13:30:45.372446,Product_45,128
User_283,2023-07-22 13:30:45.372446,Product_98,540
User_715,2023-08-08 13:30:45.372446,Product_64,78
User_808,2023-07-09 13:30:45.372446,Product_25,826
User_719,2023-12-25 13:30:45.372446,Product_60,751
User_32,2023-11-26 13:30:45.372446,Product_46,121
User_27,2023-04-12 13:30:45.373451,Product_71,258
User_443,2023-07-28 13:30:45.373451,Product_35,515
User_960,2023-12-08 13:30:45.373451,Product_1,773
User_695,2023-09-16 13:30:45.373451,Product_75,470
User_912,2023-09-24 13:30:45.373451,Product_80,574
User_779,2023-09-10 13:30:45.373451,Product_67,764
User_158,2023-05-05 13:30:45.373451,Product_57,402
User_84,2023-06-23 13:30:45.373451,Product_82,321
User_430,2023-11-29 13:30:45.373451,Product_27,954
User_138,2023-06-11 13:30:45.373451,Product_24,166
User_154,2023-09-11 13:30:45.373451,Product_20,597
User_142,2023-04-01 13:30:45.373451,Product_2,758
User_208,2023-07-31 13:30:45.373451,Product_64,354
User_764,2024-01-22 13:30:45.373451,Product_5,998
User_896,2023-09-14 13:30:45.373451,Product_97,234
User_110,2023-10-31 13:30:45.373451,Product_27,724
User_451,2023-09-30 13:30:45.373451,Product_20,713
User_318,2023-04-14 13:30:45.373451,Product_47,982
User_92,2023-06-10 13:30:45.373451,Product_30,99
User_949,2024-01-05 13:30:45.373451,Product_48,965
User_687,2023-12-26 13:30:45.373451,Product_38,540
User_83,2023-11-30 13:30:45.373451,Product_68,837
User_648,2024-01-13 13:30:45.373451,Product_25,233
User_102,2023-11-06 13:30:45.373451,Product_73,222
User_713,2023-11-17 13:30:45.373451,Product_39,140
User_974,2023-08-26 13:30:45.373451,Product_35,475
User_933,2023-09-16 13:30:45.373451,Product_4,814
User_967,2024-01-09 13:30:45.373451,Product_48,120
User_209,2023-11-03 13:30:45.373451,Product_60,764
User_926,2023-08-07 13:30:45.373451,Product_30,334
User_754,2023-04-02 13:30:45.373451,Product_80,306
User_440,2023-10-09 13:30:45.373451,Product_47,760
User_864,2023-12-04 13:30:45.373451,Product_3,573
User_481,2023-12-27 13:30:45.373451,Product_47,604
User_164,2023-03-11 13:30:45.373451,Product_15,396
User_789,2023-09-03 13:30:45.373451,Product_7,231
User_803,2023-11-06 13:30:45.373451,Product_88,442
User_631,2023-09-20 13:30:45.373451,Product_68,910
User_680,2024-01-31 13:30:45.373451,Product_74,374
User_297,2024-02-22 13:30:45.373451,Product_64,389
User_612,2023-09-22 13:30:45.373451,Product_37,551
User_756,2023-05-01 13:30:45.373451,Product_49,47
User_661,2023-11-16 13:30:45.373451,Product_84,515
User_818,2024-01-21 13:30:45.373451,Product_29,63
User_807,2023-08-17 13:30:45.373451,Product_43,219
User_52,2023-05-19 13:30:45.373451,Product_36,332
User_995,2023-09-17 13:30:45.373451,Product_58,365
User_443,2023-11-28 13:30:45.373451,Product_24,169
User_585,2023-07-22 13:30:45.373451,Product_2,619
User_517,2024-02-09 13:30:45.373451,Product_43,952
User_418,2023-10-07 13:30:45.373451,Product_52,67
User_450,2023-04-16 13:30:45.373451,Product_48,168
User_601,2023-08-25 13:30:45.373451,Product_16,56
User_177,2024-02-23 13:30:45.373451,Product_70,527
User_674,2024-02-26 13:30:45.373451,Product_22,116
User_872,2024-02-03 13:30:45.373451,Product_11,164
User_427,2023-03-19 13:30:45.373451,Product_5,957
User_702,2023-11-28 13:30:45.373451,Product_17,859
User_127,2023-05-07 13:30:45.373451,Product_80,554
User_603,2023-10-03 13:30:45.373451,Product_23,622
User_471,2023-06-26 13:30:45.373451,Product_83,941
User_445,2023-12-21 13:30:45.373451,Product_35,770
User_914,2023-05-10 13:30:45.373451,Product_67,525
User_303,2023-12-31 13:30:45.373451,Product_16,157
User_110,2023-03-14 13:30:45.373451,Product_65,382
User_310,2023-06-04 13:30:45.373451,Product_24,479
User_704,2023-05-03 13:30:45.373451,Product_60,404
User_606,2023-06-23 13:30:45.373451,Product_70,617
User_336,2023-03-17 13:30:45.373451,Product_92,778
User_5,2024-02-20 13:30:45.373451,Product_78,697
User_259,2023-06-16 13:30:45.373451,Product_48,752
User_828,2024-01-04 13:30:45.373451,Product_33,716
User_729,2023-11-12 13:30:45.373451,Product_12,183
User_729,2024-01-17 13:30:45.373451,Product_50,882
User_227,2023-06-19 13:30:45.373451,Product_1,74
User_674,2023-11-08 13:30:45.374447,Product_8,970
User_114,2023-08-24 13:30:45.374447,Product_8,687
User_743,2023-10-31 13:30:45.374447,Product_33,930
User_956,2024-03-03 13:30:45.374447,Product_50,410
User_906,2023-06-01 13:30:45.374447,Product_97,844
User_457,2024-02-27 13:30:45.374447,Product_80,721
User_109,2023-05-21 13:30:45.374447,Product_22,352
User_50,2023-07-24 13:30:45.374447,Product_4,648
User_165,2024-01-31 13:30:45.374447,Product_73,112
User_857,2023-12-14 13:30:45.374447,Product_65,267
User_557,2024-02-02 13:30:45.374447,Product_35,361
User_827,2023-08-05 13:30:45.374447,Product_9,169
User_300,2023-09-01 13:30:45.374447,Product_93,239
User_226,2023-11-08 13:30:45.374447,Product_24,911
User_201,2023-08-31 13:30:45.374447,Product_41,935
User_720,2024-03-01 13:30:45.374447,Product_9,16
User_635,2023-04-23 13:30:45.374447,Product_73,157
User_374,2024-02-14 13:30:45.374447,Product_24,913
User_205,2024-02-23 13:30:45.374447,Product_82,608
User_17,2023-05-04 13:30:45.374447,Product_47,343
User_626,2023-04-03 13:30:45.374447,Product_15,412
User_63,2023-04-30 13:30:45.374447,Product_33,861
User_608,2023-03-31 13:30:45.374447,Product_72,144
User_965,2023-09-23 13:30:45.374447,Product_9,303
User_593,2023-07-30 13:30:45.374447,Product_16,163
User_499,2023-04-27 13:30:45.374447,Product_53,10
User_7,2024-01-23 13:30:45.374447,Product_83,826
User_103,2023-04-26 13:30:45.374447,Product_33,350
User_640,2023-04-24 13:30:45.374447,Product_62,12
User_552,2023-06-16 13:30:45.374447,Product_98,742
User_911,2024-02-24 13:30:45.374447,Product_55,413
User_856,2023-09-20 13:30:45.374447,Product_80,312
User_467,2023-03-19 13:30:45.374447,Product_72,628
User_453,2023-07-15 13:30:45.374447,Product_35,63
User_24,2024-01-06 13:30:45.374447,Product_26,37
User_312,2023-10-18 13:30:45.374447,Product_32,218
User_790,2024-01-31 13:30:45.374447,Product_32,182
User_149,2023-04-11 13:30:45.374447,Product_65,74
User_208,2024-02-05 13:30:45.374447,Product_64,991
